joke,category,title
"Atsikelia vyras po geros pjankės ir absoliučiai nieko neatsimena. Nueina pas žmoną ir klausia:
- Gal atsimeni ką aš vakar dariau?
Žmona atsako:
- Na... Gėrei su draugais, paskambinai man ir girdamasis, kad myži nelaikydamas savo pasididžiavimo, paprašei parvežti namo.
- Ir viskas?
- Na neskaitant to, kad grįžęs apkabinai mano senelį ir sakei: ""Dumbuldorai, tu grįžai!"", užlipęs į viršų nusirengt davei mūsų sūnui suvalgyti grybą sakydamas: ""Imk, užauk Mario"", mano mamos paklausei ar ji vis dar nekalta, įlipęs į spintą pradėjai šaukti: ""Kur, bl*t, ta Narnija?!"", nuėjęs į sūnaus kambarį ištraukei žiurkėną, metei į sieną ir šaukei: ""Pikačiu, aš renkuosi tave!"", nuėjęs į virtuvę pasiėmei ananasą ir užrėkei: ""Kempiniuk, išlįsk, suka!"", ir paėmęs mano papūgėles, svaidei jas ir rėkei: ""Angry birds! Angry birds!""",anekdotai,"Atsikelia,vyras,po,geros,pjankės"
"Sėdi du narkomanai, rūko, pro šalį praeina žmogus, apsirengęs juodai, narkomanai ji sumuša užtempia ant stogo ir numeta. Vienas sako: ""Sakiau, kad kunigas, o tu betmenas betmenas",anekdotai,"Sėdi,du,narkomanai,,rūko,,pro"
"- Tavo draugas toks gražus, toks dėmesingas, toks dosnus ir ištikimas... Kodėl tu vis dar už jo neištekėjusi? 
 - Aš noriu, kad ir toliau taip būtų.",anekdotai,"-,Tavo,draugas,toks,gražus,"
Gryzta kazes vyras namo ir sako aš čia ponas aš čia šeimininkas kazei pabodo tai tėškė per galvą iš keptuvės. ateina pas kaze kaimynė sako ko čia jonas guli? jis čia ponas jis čia šeimininkas kur nori ten ir guli,anekdotai,"Gryzta,kazes,vyras,namo,ir"
"Mažai kas žino, kad, be tėtės Karlo, Buratinas turėjo ir mamą Pliauską, kuri visą laiką rūpinosi namų židiniu.",anekdotai,"Mažai,kas,žino,,kad,,be"
"Visą vasarą zuikis su ežiuku rūkė žolę. Atėjo rugsėjo 1 - oji,  ežiukas eina į mokyklą. Mokykloje jam liepė namie parašyti rašinėlį, tema ""Ką veikiau visą vasarą"". Ežiukas nueina pas zuikį ir skunžias:
 - Ką daryt, juk visą vasarą žolę rūkiau, ką man rašyt dabar? 
 - Tai tu vietoj to, kad ""rūkei"", rašyk ""skaičiau"". 
Ežiuko rašinėlis: ""Atsikėliau anksti, paskaičiau, papusryčiavau, vėl paskaičiau, skaičiau iki pietų, sugalvojau eiti pas zuikį. Ėjau skaitydamas, nuėjau pas zuikį, paskaitėm abudu. Pavalgėm pietus,  pradėjom skaityti, skaitėm iki vakaro, kol išėjom laukan. Einam mes su zuikiu mišku skaitydami, o staiga iš krūmų iššoka vilkas, visas apsiskaitęs, apsiskaitęs ir dar pusę knygos už ausies užsikišęs"".",anekdotai,"Visą,vasarą,zuikis,su,ežiuku"
"ateina petriukas pas daktara ir sako:

-Daktare mano vienas kiausis melynas.

-Nu nusimauk kelnes, paziuresiu kas tau cia yra.

Petriukas nusimauna kelnes. Daktaras ziuri. Nu rimtai kiausis melynas melynas iki juodumo.

-Nu tai ka. Viskas cia aisku. Gangrena pas tave isimete. Pjaut reikia.

-Nu bet kaip as su vienu kiausiu gyvensiu?

-Sakau kad pjaut reikia. Poto po visa kuna isplis ir numirsi.

Nu gerai. nupjove ta viena kiausi. Praejo menuo ir vel petriukas atejo. Sako:

-Dabar mano antras kiausis melynas.

-Nu tai ir sita pjaut reikia.

-Tai kaip as be kiausiu gyvensiu?

-Tu ka mirt nori.Taigi sakiau, kad tau gangrena. Ispkis poto po visa kuna ir mirsi.

Nu nupjove antra kiausi. Po operacijos plaunasi daktaras rankas, petriukas stove kampe nusimines. Daktaras pazvelge i petriuka, susimaste ir sako:

-Klausyk, petriuk, gal tavo dzinsai dazo?",anekdotai,"ateina,petriukas,pas,daktara,ir"
"Gimtosios kalbos pamoka. Mokytoja klausia vaikų: 
- Sugalvokite sakinį, kuriame būtų žodžiai ""turbūt"" ir ""kadangi"". 
Jonukas pakelia ranką: 
-Tėtė turbūt parneš daug pinigų, kadangi daug dirbo. 
-Labai gerai, Jonuk. 
Marytė pakelia ranką: 
-Mano brolis turbūt bus mokslininkas, kadangi labai gerai mokosi. 
-Labai gerai, Maryte. Dabar tu Petriuk. 
-Močiutė su laikraščiu nuėjo i mišką. 
-Petriuk, o kur gi čia ""turbūt"" ir ""kadangi""? 
-Turbūt šikti, kadangi skaityti nemoka...",anekdotai,"Gimtosios,kalbos,pamoka.,Mokytoja,klausia"
"susirinko trys draugai. Vienas zoofilas, antras nekrofilas, o trecias ekstremalas. Po valandeles zoofilas sako:
b* kaip noriu padaryt kate...
Nekrofilas:
O as noreciau padaryt negyva kate.
Ekstremalas pasiziurejo i abu ir tare:
Miau Miau :3",anekdotai,"susirinko,trys,draugai.,Vienas,zoofilas,"
"Važiuoja žmogus mišku ir žiuri kaškoks melynas padaras viduri kelio stovi. Žmogus privažiuoja artčiau atidaro langa ir sako:
-Kas tu toks?
-Aš pyderas ir Veneros
-O taves žmones netraukia?
-Ne manes tai nejaudina 
-Nu gerai sesk pavesiu iki miesto ,- Vaziuoja zmogus toliau ziuri viduri kelio stovis kaskoks raudonas padaras. Zmogus privaziuoja ir kalausia : 
-Kas tu toks?
-As pyderas is Marso
-O taves zmones netraukia?
-Ne .- Nu gerai sesk pavesiu iki miesto pavaziuoja  zmogus 50m ir ziudi stovis zalias padaras privaziuoja artcia ir kalusia :
-Is kur tu pydaras busi ?
-Keliu policija prasau dokumentus parodykite.",anekdotai,"Važiuoja,žmogus,mišku,ir,žiuri"
"Mokytoja barasi:
 -Jei taip ir toliau mokysies,tavo tėvas pražils!!!
 -Įsivaizduoju,kaip jis apsidžiaugs,-kikena Petriukas.-Juk dabar jis visiškai plikas!!!!!!",anekdotai,"Mokytoja,barasi:,-Jei,taip,ir"
"Petriukas neatėjo į mokyklą. Sekančią dieną mokytoja klausia, kur šis trainiojosi. 
 - Namie buvo gaisras ir su seneliu nelaimė... 
 - Na, papasakok smulkiau.. 
 - Iš ryto nuėjau į parduotuvę pieno. Grįžtu - butas dega. Butas devintame aukšte, o ten senelis. 
 - Tai senelis sudegė? 
 - Ne, atvažiavo ugniagesiai ir ėmė pilti vandenį. 
 - Tai senelis nuskendo? 
 - Ne, iššoko per langą. 
 - Reiškia užsimušė. 
 - Ne, ugniagesiai ištiesė brezentą. 
 - O kaip gi senelis? 
 - Nuspyruokliavo atgal į butą. 
 - Sudegė? 
 - Ne. 
 - Paskendo? 
 - Ne. 
 - Tai kas gi atsitiko su seneliu? 
 - Vėl iššoko. 
 - O toliau? 
 - Nuspyruokliavo atgal i butą. Po to vėl iššoko ir vėl nuspyruokliavo atgal į butą. Vėl iššoko ir vėl atgal.. Ir taip labai ilgai. 
 - Petriuk, KAS ATSITIKO SENELIUI?! ?! ?! 
 - Teko nušauti, atsibodo jis visiems...",anekdotai,"Petriukas,neatėjo,į,mokyklą.,Sekančią"
"Su mergina geriausia išsiskirti greito maisto restorane - ten nėra aštrių peilių, šakučių, sunkių lėkščių ir visada gali pasislėpti už STORO vaiko",anekdotai,"Su,mergina,geriausia,išsiskirti,greito"
"Viena diena eziukas eina per mįska ir labai juokiasi vovere jo klausia:                         -ezy ko juokies? Eziukas ir sako:           -zolyte pimpaliuka kutena.                          Kita diena eziukas verkia ,saukia. Vovere jo klausia: -ezy ko verki?                            Eziukas ir sako:           -zolyte pimpaliuka nupjove.",anekdotai,"Viena,diena,eziukas,eina,per"
"Ateina naujasis rusas į automobilių saloną. Pribėga pardavėjas:
 - Gal galiu kuo nors padėti;
 - Reikia tačkos;
 - Turime naujausią „Ford focus“;
 - O kame čia tas fokusas? 
 - Eime, parodysiu. 
Atsisėda abu į mašiną ir važiuoja. Pardavėjas sako naujajam rusui:
 - Matai tą medį? Užsimerk, mes jį pravažiuosime kiaurai. 
Naujasis rusas užsimerkia, o pardavėjas ramiai apvažiuoja medį. 
Na aišku naujasis rusas nusiperka mašiną ir varo savo chebrai parodyti, įsisodina ir sako:
 - Matote priekyje medį, užsimerkite, mes jį kiaurai pravažiuosime. Na ir aišku rėžėsi jie į medį, mašina į šipulius, visi vos gyvi. Naujasis rusas išlipa ir sako:
 - Nu ble... kas atsimerkė?",anekdotai,"Ateina,naujasis,rusas,į,automobilių"
"Sugavo senelis auksinę žuvelę, o ji ir klausia:
-Senė dar gyva?
-Gyva...
-Tada suvalgyk mane!!!",anekdotai,"Sugavo,senelis,auksinę,žuvelę,,o"
"Petriuko tėtis seka jam pasaką.
Po kurio laiko i kambarį įeina mama ir klausia:
- Jau užmigo?
- Jau, - atsako Petriukas.",anekdotai,"Petriuko,tėtis,seka,jam,pasaką."
"Pakelėje budi policininkas. Pro jį 200 km/h greičiu pralekia motociklas. Policininkas jį stabdo, tačiau nespėja ir iš inercijos mosteli ranka. Sustoja iš paskos važiavę ""Žiguli"", kurio vairuotojas mano, kad stabdo jį. Policininkas prieina, ketindamas atsiprašyti, o vairuotojas jam:
- Aš namuose teises palikau!
Šalia sėdinti vairuotojo žmona:
- Jūs jo neklausykite - jis girtas ir nusikalba!
Uošvienė, sėdinti ant užpakalynės sėdynės:
- Vat ir žinojau, kad mus pagaus važiuojant vogta mašina!
Balsas iš bagažinės:
- Ką, muitinę jau pravažiavom?",anekdotai,"Pakelėje,budi,policininkas.,Pro,jį"
"Jis ir ji. Jis skaito:
-Rankos lėtai juda nuo krūtinės iki pečių, po to žemyn stuburu iki klubų ir po to lengvai liečiame pilvo srytį...
-Mielasis, čia Kamasutra?
-Ne, tai žmogaus apžiūros muitinės instrukcija.",anekdotai,"Jis,ir,ji.,Jis,skaito:"
"Prieš paleisdami į kosmosą pirmąjį kosmonautą J. Gagariną, rusai paleidinėjo palydovus, turinčius siųstuvą ir žmogaus balso įrašą magnetinėje juostoje - tiesiog tam kad patikrintų radijo ryšio kokybę. Amerikiečiai, perėmę kelias tokias radijo transliacijas, nutarė, kad rusai į kosmosą siunčia mirtininkus. Aišku, labai greitai visas pasaulis apie tai sužinojo ir prasidėjo baisios kalbos apie tarybinės kosmoso programos žiaurumus. Vakarų šalys apie rusų kosmonautus - mirtininkus nustojo kalbėti tik tada, kai rusai paleido kelis palydovus su Piatnickio choro įrašu. Mirtininkų choras, taip sakant...",anekdotai,"Prieš,paleisdami,į,kosmosą,pirmąjį"
"Ejo karta vaikinas namo per parka ir sutiko vagi kuris nukreipes i ji ginkla sako:
-Pinigai arba gyvybe!
-Na, pinigai man nepakenktu o tavo gyvybes man nereikia pasilik…",anekdotai,"Ejo,karta,vaikinas,namo,per"
"Dukros ir motinos pokalbis:
- Mama, aš turbūt išsiskirsiu su su savo vaikinu.
- Kodėl?
- Man atrodo, kad jis alkoholikas!
- Iš kur tu tai ištraukei?
- Na, mes vakar šokome valsą, jis prie manęs prisiglaudė ir aš pajutau, kad pas jį kelnėse butelis.
- O koks maždaug butelis?
- Na, +- 0,7 l.
- Dukra, tekėk už jo... Aš visą gyvenimą su 0,3 nugyvenau...",anekdotai,"Dukros,ir,motinos,pokalbis:,-"
"Ar žinote, kaip lietuvių kalbos komisija siūlo vadinti prezervatyvus? VARPAINIAIS!!!",anekdotai,"Ar,žinote,,kaip,lietuvių,kalbos"
"Apsirūkęs narkomanas troleibuse ima šaukti: 
- Ei, kas čia pametėt 10 litų? 
Visi tyli. Narkomanas tęsia: 
- Ei, keleiviai, kas pametėt 10 litų? 
Visi tyli. Narkomanas dar užrinka: 
- Ei, keleiviai, negi niekam nereikia 10 litų? 
Viena bobutė apsičiuminėja rankinuką ir nedrąsiai sako: 
- Vaikeli, čia aš pamečiau... 
Narkomanas pasisuka į ją ir sako: 
- Tai ko čia dabar sėdi? Kelkis ir ieškok!",anekdotai,"Apsirūkęs,narkomanas,troleibuse,ima,šaukti:"
"Vakare šeimininkė sėdi ir girdi, kad spintoj kažkas krebžda. Praveria duris ir mato, kaip jos drabužiai išeina iš mados.",anekdotai,"Vakare,šeimininkė,sėdi,ir,girdi,"
"- Iš kur gavai naują dviratį?  - klausia draugas Petriuko. 
- Nepatikėsi, kai papasakosiu. Nuvažiavom vakar su Onute prie ežero dviračiais. Nusirengėme nuogi, įsibridome į vandenį. Ji apkabino mane ir sako: ""Imk dabar, Petriuk, ką tiktai nori"". Na, aš ilgai nelaukiau, čiupau jos dviratį ir namo...",anekdotai,"-,Iš,kur,gavai,naują"
"- Brangioji, pasimylim?
- Tai, kad sūnus nemiega.
- Miega jis.
- Ne, žiūrėk, sūneli, atnešk vandenuko... (Tyla)
- Na, gerai.
Aistringas seksas, garsus orgazmas, abu atsigulę dar ekstazėj išgirsta garsą tamsoje:
- Ir ilgai čia man tą stiklinę su vandeniu dar reiks laikyt?",anekdotai,"-,Brangioji,,pasimylim?,-,Tai,"
"Vaikšto mama su vaiku po zoologijos sodą ir sustoja prie pavianų. - Mama, mama, žiūrėk, pr... programuotojai! - sušunka vaikas. - Kodėl? - stebisi mama. - Taigi žiūrėk: susivėlę, nesiskutę ir ant užpakalio nuospaudos.",anekdotai,"Vaikšto,mama,su,vaiku,po"
"Prarūkė visą vasarą kiškis su ožiuku, ir nutarė, jog jei kas mokykloj paklaus ką jie veikė, vietoj rūkymo pasakos apie skaitymą. Pirma diena mokykloje, ir štai mokytoja nutaiko pirštu į ožiuką:
-Nagi, papasakok savo vasaros įspūdžius.
Ožiukas kiek sunerimęs atsistojo prieš klasę, ir rėžė:
- Vasara nebuvo labai ypatinga, atsikeliu iš ryto paskaitau, pavalgau, vėl paskaitau, nueinu pas kiškį, ten abu paskaitom. Ir pamenu kartą pamatėm, kaip iš miško išėjo vilkas. Nu bet tooooks apsiskaitęs, jau toooks apsiskaitęs, ir dar pusę knygos už ausies užsikišęs.",anekdotai,"Prarūkė,visą,vasarą,kiškis,su"
"- Ak, Jūs toks galantiškas. Kas Jus šito išmokė?
- Tėvukas. Visada sakė, kad: ""jei nori įkišt bobai, būk mandagus!""!",anekdotai,"-,Ak,,Jūs,toks,galantiškas."
"Žodžiu, tokis pošlas anekdotikas. Ir ilgas. Ir ne visiems suprantamas. 

Taigis, kartą gyveno toks vyrukas su labai trumpu pimpaliuku. Turejo jis žmoną. O žmona, aišku, buvo baisiai nepatenkinta. Graužė ji vyrą dėl trumpo pimpaliuko baisiau už kokį vėžį. Taigi, vyrukas nuėjo pas daktarą, kažkokių ten mokslų profesorių, ir paprašė jam pimpalą prailginti. Daktaras pasiūlė jam sudalyvauti naujų vaistų bandymo programoje. Ėmė jam maitinti kažkokias tabletes. Po poros savaičių pimpilas ėmė nerealiai greitai augti. Vyrukas patenkintas, jo žmona irgi. Bet... Atsitiko problema. Profesorius numirė. Netikėtai. Ir žuvo visi jo daryti tyrimai. O pas vyruką pimpalas auga kuo toliau, tuo greičiau. Problemos kyla. Per dieną keliasdešimčia centimetrų išauga. Na, vyrukas nutarė nusikirsiti sau pimpilą. Nusikirto kartą, kitą... O pimpilas auga vis greičiau ir greičiau. Na, žodžiu, po mėnesio ar kelių tas vyrukas numirė. Matyt kraujo užkrėtimas kilo dėl nuolatinio kapojimo, ar kažkas panašaus. Palaidojo tą vyruką. Kitą dieną kapinių sargas vaikšto po kapines ir mato: iš kapo lindi didžiulis pimpilas. Na, kapinių sargas pabandė tą pimpilą nupjauti, bet jau kitą dieną iš kapo kyšojo dar keleriopai didesnis. Galų gale, pasitaręs su velionio artimaisiais, kapinių sargas iškasė lavoną, apvertė jį veidu į žemę ir vėl užkasė. 

Praėjo keletas metų. Apie tą incidentą visi užmiršo. Tik staiga kilo skandalas. Šalia Baltųjų rūmų, prie pat vartų į Kapitolijaus parkelį, išdygo... Na, patys žinot kas. Amerikiečių žvalgyba buvo sukelta ant kojų. Po mėnesį trukusio tyrimo išsiaiškino, kad pimpilas kiaurai žemės rutulį matyt atkeliauja iš kažkurios Rusijos vietos. Kreipėsi į rusus. Rusai pasiuntė į Ameriką agentą - gruziną. Agentas dingo. Kaip į vandenį. Po kelių mėnesių rusai pasiuntė naują agentą - išsiaiškinti, kur dingo ankstesnis agentas - gruzinas. Atvažiuoja naujasis agentas į Ameriką, ir mato, kad toje vietoje, kur anksčiau buvo varteliai, dabar stovi didžiulis restoranas. Užeina, galvoja, paklausinės pas barmenus, lankytojus, kas ir kaip. Prisėda, užsisako valgyt ir klausia, kas čia per įstaiga, iš kur atsirado ir pan.. O jam atsako - taigi čia prieš kelis mėnesius gruzinas kažkoks šašlykinę įkūrė. Tai vat, tiek pelno gavo, kad dabar jau šašlykų restoraną padarė...",anekdotai,"Žodžiu,,tokis,pošlas,anekdotikas.,Ir"
"nujejo petka su ciapajevu ateina o y spektakly ,,aladino lempa,, per pertrauka nujejo y bara prisivalge prisigere ...
per antra daly petka sikt usinorejo ... ciapajevas sako: -y spektakly atejai o ne y tualeta . P alauke petka kiek laiko ir mato kad jau neislaikys ir bega tualeto jieskot... isbega y kolidoriu ten zmones persirengineja ir ten tas pats ir jau pajuto kad neislaikys ybego y kazkoky kambariuka prisiko y vazona gryzta petka visi juokiasi zvengia ciapajevas sako petkai nu petka tu ir duodi ... kai nuogu uzpakaliu y scena isejai nieas nesijuoke kai y aladino lempa prisikai niekas nesijuoke bet kai is aladino lempos islindo aktorius ir pasake dejau ant tokio scenarijau jau niekas neislaike",anekdotai,"nujejo,petka,su,ciapajevu,ateina"
"-Ar laikote namuose gyvūnų?
-Taip - silkių file ir krabų lazdeles",anekdotai,"-Ar,laikote,namuose,gyvūnų?,-Taip"
"Dinozauriukas klausia mamos:
 - Mama, o kai mirsiu, ar pateksiu į dangų? 
 - Ne, vaikeli, į muziejų.",anekdotai,"Dinozauriukas,klausia,mamos:,-,Mama,"
nuo olos krenta du alpinistai vienas optimistas kitas realistas realistas saukia aaaa krentu optimistas  vau skrendu,anekdotai,"nuo,olos,krenta,du,alpinistai"
"Mama buvo isejusi i parduotuve , o tete su mazyle liko namie . Tete budamas lovoje sako:
-mazyle gali atnest vandens?
Mazyle atnese vandens ir tete sako:
-dar vandens
Dave mazyle. Uz 5min atejo mama, o tete sako:
-man mazyle dave vandens 
mama:
-o kaip?Gi jinai nepasieke krano
tete:
-bet man dave
mama klausia:
mazyle kaip tu pasiekei krana?
mazyle:
- as is tuoleto daviau",anekdotai,"Mama,buvo,isejusi,i,parduotuve"
"Petriukas klausia mamos:
- Mama, tau labiau patinka skalbti ar adyti?
- Adyti, - atsako mama.
- Tai gerai , nes as vienas kelnes netycia prikakojau, o paskui ta vieta iskirpau,- atsake Petriukas.",anekdotai,"Petriukas,klausia,mamos:,-,Mama,"
"- Klausyk, vakar autobuse tavo žmoną sutikau. Tai ji man tokį anekdotą papasakojo, kad iš juoko vos iš lovos neiškritau.",anekdotai,"-,Klausyk,,vakar,autobuse,tavo"
"Kalbas du draugai:
 
-       Klausyk kaip tave zmona i kluba vakar isleido?

-       Na as jai pripyliau vonia su putomis.

-       Ir tai ja sulaike? Ji nepriestaravo?

-       Makroflekso putos bet ka sulaikys!.....",anekdotai,"Kalbas,du,draugai:,-,Klausyk"
"-Aš galiu bet kuriam fizionomiją išgražinti vienu piršto spustelėjimu!
-Jus, tikriausiai, džu-džitsu meistras?
-Ne, aš fotografas...",anekdotai,"-Aš,galiu,bet,kuriam,fizionomiją"
"- Ką žmona Kalėdų proga padovanojo?
- Nieko.
- Mhm... Irgi neblogas daiktas...
- Aha, o svarbiausia - vietos neužima.",anekdotai,"-,Ką,žmona,Kalėdų,proga"
"Gerokai po vidurnakčio policininkas sustabdo šiek tiek svirduliuojantį baikerį.
- Kur, tamstele, trauki?
- Į paskaitą apie moralę ir dorovę, ponas policininke.
- Nepūsk arabų! Kas gi skaito paskaitas apie moralę trečią valandą nakties?
- Mano žmona.",anekdotai,"Gerokai,po,vidurnakčio,policininkas,sustabdo"
"Studentas - sociologas Pupkis, remdamasis asmeniniais tyrimais ir aplinkinių stebėjimais, per ketverius savo studijų metus nustatė, kad studentiškos kojinės neišvengiamai turi 4 nunešiojimo stadijas: a) kai trenki į sieną - prilimpa b) pastatai į kampą - stovi c) nusikarpai nagus, nenusimovęs kojinių d) nusimauni kojines, nenusimovęs batų.",anekdotai,"Studentas,-,sociologas,Pupkis,,remdamasis"
"Nueina trys vampyrai i boody balss kavine, du kaip visada uzsisako kraujo, o vienas karsto vandes. kiti sako tai ka cia uzsisakei??? tas issitraukia is kisenes tampona, ir sako:""bus arbatos""",anekdotai,"Nueina,trys,vampyrai,i,boody"
"- Daktare, o man alų galima? 
- Kokį dar alų?!!! 
- Na, ateityje...? 
- Kokioje dar ateityje?!!!",anekdotai,"-,Daktare,,o,man,alų"
"Jeigu tu esi, tai reiškia, kad tavo tėvui bent kartą gyvenime buvo gera!",anekdotai,"Jeigu,tu,esi,,tai,reiškia,"
"Dvi draugės susitinka:
 - Įsivaizduoji, mano Antanėlis vakar pats ėjo! 
 - Tikrai? 
 - Taip, pasitraukė nuo baro ir pats parėjo namo!",anekdotai,"Dvi,draugės,susitinka:,-,Įsivaizduoji,"
